chrom	start	end	p-value
NC_029522.1	2460039	2460040	0.539155528724922
NC_029522.1	2460052	2460053	0.531862114438827
NC_029522.1	2460053	2460054	0.276279101796817
NC_029522.1	2460098	2460099	0.887705150728844
NC_029522.1	2460102	2460103	0.460160405211381
NC_029522.1	2460108	2460109	0.719938812555123
NC_029522.1	2460110	2460111	0.905299530326007
NC_029522.1	2460147	2460148	0.558888808930098
NC_029522.1	2472568	2472569	0.060215652054061
NC_029522.1	2474150	2474151	0.638486920175738
NC_029522.1	2474156	2474157	0.449637235430127
NC_029522.1	2474355	2474356	0.293772018600024
NC_029522.1	2493411	2493412	0.116650973215652
NC_029522.1	2493489	2493490	0.796753822088122
NC_029522.1	2493491	2493492	0.725632527103451
NC_029522.1	2531667	2531668	0.339631431240537
NC_029522.1	2531679	2531680	0.124131418357232
NC_029522.1	2531706	2531707	0.378621926767073
NC_029522.1	2620241	2620242	0.0782040421545579
NC_029522.1	2620251	2620252	0.148337913185318
NC_029522.1	2620298	2620299	0.020657349503569
NC_029522.1	2620326	2620327	0.271173838623231
NC_029522.1	2631200	2631201	0.260404897400726
NC_029522.1	2631273	2631274	0.3258295728291
NC_029522.1	2631287	2631288	0.209305181241694
NC_029522.1	2631296	2631297	0.236168083441652
NC_029522.1	2643917	2643918	0.0209796045564722
NC_029522.1	2643933	2643934	0.354683573218481
NC_029522.1	2643942	2643943	0.694333675914961
NC_029522.1	2667059	2667060	0.912856724288549
NC_029522.1	2667435	2667436	0.537123534200137
NC_029522.1	2667453	2667454	0.908527795908476
NC_029522.1	2667456	2667457	0.654622378814087
NC_029522.1	2667498	2667499	0.510595278319418
NC_029522.1	2667504	2667505	0.847741975668101
NC_029522.1	2667507	2667508	0.776271591495945
NC_029522.1	2667523	2667524	0.769656734943667
NC_029522.1	2669462	2669463	0.002252759012635
NC_029522.1	2669473	2669474	0.980277679381487
NC_029522.1	2670825	2670826	0.833654690421653
NC_029522.1	2670855	2670856	0.190379415840681
NC_029522.1	2670884	2670885	0.824684423361192
NC_029522.1	2670885	2670886	0.957310769592462
NC_029522.1	2670914	2670915	0.0594920880935558
NC_029522.1	2672188	2672189	0.193772573493685
NC_029522.1	2672218	2672219	0.151014494778404
NC_029522.1	2675136	2675137	0.695214325831978
NC_029522.1	2675844	2675845	0.456542831517983
NC_029522.1	2675884	2675885	0.0898024186539237
NC_029522.1	2675902	2675903	0.682362404974167
NC_029522.1	2675926	2675927	0.684949107154622
NC_029522.1	2676120	2676121	0.648544825069114
NC_029522.1	2676202	2676203	0.0249252982071797
NC_029522.1	2677445	2677446	0.811757557450586
NC_029522.1	2677503	2677504	0.0421869568323498
NC_029522.1	2681823	2681824	0.737383719667344
NC_029522.1	2681825	2681826	0.70776663037918
NC_029522.1	2681826	2681827	0.203750261527784
NC_029522.1	2681867	2681868	0.411879261991776
NC_029522.1	2682798	2682799	0.234754587809864
NC_029522.1	2685335	2685336	0.368438648758441
NC_029522.1	2694983	2694984	0.223170939886369
NC_029522.1	2694994	2694995	0.68186875177111
NC_029522.1	2694995	2694996	0.144932987926953
NC_029522.1	2695004	2695005	0.868506803774409
NC_029522.1	2695005	2695006	0.426352955227487
NC_029522.1	2695025	2695026	0.339271614288357
NC_029522.1	2695026	2695027	0.253959818460135
NC_029522.1	2695036	2695037	0.345417044051538
NC_029522.1	2695037	2695038	0.793200173721264
NC_029522.1	2695078	2695079	0.45106369810923
NC_029522.1	2697809	2697810	0.445492627826923
NC_029522.1	2699886	2699887	0.636982327871513
NC_029522.1	2699925	2699926	0.30535506083327
NC_029522.1	2703437	2703438	0.0521855690433187
NC_029522.1	2703452	2703453	0.484816772146903
NC_029522.1	2703455	2703456	0.39002268535547
NC_029522.1	2704042	2704043	0.660602677351642
NC_029522.1	2705009	2705010	0.49349462772369
NC_029522.1	2705019	2705020	0.862928384334816
NC_029522.1	2705039	2705040	0.501038980175151
NC_029522.1	2705064	2705065	0.0856475111509164
NC_029522.1	2705065	2705066	0.302128845409299
NC_029522.1	2705152	2705153	0.0668036803169524
NC_029522.1	2717401	2717402	0.0409563720228633
NC_029522.1	2724284	2724285	0.810156937429831
NC_029522.1	2724295	2724296	0.000738059807787312
NC_029522.1	2726741	2726742	0.493248094523111
NC_029522.1	3033217	3033218	0.403113132526522
NC_029522.1	3065503	3065504	0.878339352030698
NC_029522.1	3065506	3065507	0.885735573283356
NC_029522.1	3065509	3065510	0.814931992328249
NC_029522.1	3065515	3065516	0.286081135584881
NC_029522.1	3065553	3065554	0.264906377879042
NC_029522.1	3065600	3065601	0.169436103864275
NC_029522.1	3120741	3120742	0.779401036967551
NC_029522.1	3385214	3385215	0.681860007316752
NC_029522.1	3385236	3385237	0.235710015859809
NC_029522.1	3385237	3385238	0.526319363570565
NC_029522.1	3385269	3385270	0.4282686804972
NC_029522.1	3385329	3385330	0.915739249648971
NC_029522.1	3402225	3402226	0.0497487653612395
NC_029522.1	3402260	3402261	0.350691205237762
NC_029522.1	3402271	3402272	0.980437795870668
NC_029522.1	3699828	3699829	0.0273522533865526
NC_029522.1	3700181	3700182	0.329637185145263
NC_029522.1	3700193	3700194	0.868041398593959
NC_029522.1	3700196	3700197	0.634090592190397
NC_029522.1	3700201	3700202	0.298320403369747
NC_029522.1	3700205	3700206	0.677114566874354
NC_029522.1	3700211	3700212	0.396909239220734
NC_029522.1	3700218	3700219	0.0131516037817037
NC_029522.1	3700225	3700226	0.270222488483953
NC_029522.1	3700232	3700233	0.527504997716522
NC_029522.1	3700238	3700239	0.620696955187015
NC_029522.1	3700256	3700257	0.73451403958095
NC_029522.1	3700268	3700269	0.0974148194700161
NC_029522.1	3700269	3700270	0.197121294396627
NC_029522.1	3700278	3700279	0.0428651310752725
NC_029522.1	3700279	3700280	0.129548542239902
NC_029522.1	3700288	3700289	0.25075584781634
NC_029522.1	3700306	3700307	0.119216085939
NC_029522.1	3700310	3700311	0.169371215882952
NC_029522.1	3700323	3700324	0.0631403910228458
NC_029522.1	3700333	3700334	0.93310675032124
NC_029522.1	3700341	3700342	0.0427175275730409
NC_029522.1	3700345	3700346	0.0119909759898203
NC_029522.1	3700354	3700355	0.724116582028744
NC_029522.1	3700364	3700365	0.595123446455547
NC_029522.1	3700367	3700368	0.401713634585827
NC_029522.1	3748995	3748996	0.693393918993575
NC_029522.1	3768719	3768720	0.46839178337709
NC_029522.1	3768768	3768769	0.34327204527946
NC_029522.1	3822528	3822529	0.274482351087341
NC_029522.1	3872951	3872952	0.44307188040829
NC_029522.1	3874783	3874784	0.932960109320967
NC_029522.1	3911975	3911976	0.740233376728851
NC_029522.1	3912358	3912359	0.452199334027107
NC_029522.1	3916398	3916399	0.0338092291563453
NC_029522.1	3916431	3916432	0.627170424275575
NC_029522.1	3918896	3918897	0.236916769865431
NC_029522.1	3918898	3918899	0.714914673252381
NC_029522.1	3919732	3919733	0.257551257162294
NC_029522.1	3919739	3919740	0.866788997018864
NC_029522.1	3919763	3919764	0.0709121858301541
NC_029522.1	3920444	3920445	0.605579079310302
NC_029522.1	3920452	3920453	0.866128764828793
NC_029522.1	3923214	3923215	0.634387859230194
NC_029522.1	3924724	3924725	0.154005021883776
NC_029522.1	3924725	3924726	0.435141570406402
NC_029522.1	4176033	4176034	0.865263381708241
NC_029522.1	4176265	4176266	0.638924885533524
NC_029522.1	4200799	4200800	0.781837735952301
NC_029522.1	4266410	4266411	0.566107239361092
NC_029522.1	4308176	4308177	0.983040870436032
NC_029522.1	4308189	4308190	0.169324820859202
NC_029522.1	4308230	4308231	0.453526813055306
NC_029522.1	4308244	4308245	0.308771207015397
NC_029522.1	4437117	4437118	0.990576814215287
NC_029522.1	4644195	4644196	0.110868154347299
NC_029522.1	4982955	4982956	0.429087178975039
NC_029522.1	5183768	5183769	0.0367077272733647
NC_029522.1	5183784	5183785	0.0593858350552036
NC_029522.1	5183785	5183786	0.280074636452411
NC_029522.1	5183819	5183820	0.507311778979761
NC_029522.1	5495571	5495572	0.985051039816512
NC_029522.1	5758708	5758709	0.444481374589195
NC_029522.1	5758762	5758763	0.0741261043537879
NC_029522.1	5761773	5761774	0.00637769845764323
NC_029522.1	5761786	5761787	0.120077885640732
NC_029522.1	6092480	6092481	0.00500363767606884
NC_029522.1	6092482	6092483	0.0923026191165435
NC_029522.1	6110072	6110073	0.061184586929471
NC_029522.1	6129988	6129989	0.173985343083478
NC_029522.1	6186287	6186288	0.383972023164879
NC_029522.1	6266535	6266536	0.87033169935514
NC_029522.1	6266546	6266547	0.194883928814317
NC_029522.1	6266558	6266559	0.843690413352838
NC_029522.1	6266559	6266560	0.192992608096167
NC_029522.1	6266565	6266566	0.0942783357015865
NC_029522.1	6266569	6266570	0.884977452325307
NC_029522.1	6266570	6266571	0.218257261030047
NC_029522.1	6266576	6266577	0.225001843383096
NC_029522.1	6266577	6266578	0.645277010338683
NC_029522.1	6615730	6615731	0.154261059950045
NC_029522.1	6633709	6633710	0.261257736371049
NC_029522.1	6688434	6688435	0.851744206178009
NC_029522.1	6788445	6788446	0.356916559505468
NC_029522.1	6788515	6788516	0.109225698567252
NC_029522.1	6788710	6788711	0.700187734504612
NC_029522.1	6788727	6788728	0.398822076998376
NC_029522.1	6881854	6881855	0.533768952992348
NC_029522.1	7034491	7034492	0.476354342007513
NC_029522.1	7034529	7034530	0.554907620435126
NC_029522.1	7034530	7034531	0.700120357196059
NC_029522.1	7034542	7034543	0.940178908405518
NC_029522.1	7034564	7034565	0.625009601400028
NC_029522.1	7256775	7256776	0.934203644802744
NC_029522.1	7478345	7478346	0.309897226501295
NC_029522.1	7487400	7487401	0.446508253838572
NC_029522.1	7487449	7487450	0.20755125464581
NC_029522.1	7487464	7487465	0.741389461608802
NC_029522.1	7487481	7487482	0.146545872957417
NC_029522.1	7487489	7487490	0.655835155773703
NC_029522.1	7487525	7487526	0.33150841001002
NC_029522.1	7487526	7487527	0.114033355920853
NC_029522.1	7487571	7487572	0.420890485706767
NC_029522.1	7528406	7528407	0.56730478892974
NC_029522.1	7613594	7613595	0.583206223823877
NC_029522.1	7613632	7613633	0.0033489847045233
NC_029522.1	7613633	7613634	0.42812130844206
NC_029522.1	7613648	7613649	0.52631134108184
NC_029522.1	7613649	7613650	0.448527310427846
NC_029522.1	7720637	7720638	0.732921295725155
NC_029522.1	7720638	7720639	0.346644511473687
NC_029522.1	7720654	7720655	0.996511874852304
NC_029522.1	7720655	7720656	0.782154211769371
NC_029522.1	7720716	7720717	0.830277515438614
NC_029522.1	7907259	7907260	0.146030759618112
NC_029522.1	8071978	8071979	0.849753903434021
NC_029522.1	8072556	8072557	0.0227148067204043
NC_029522.1	8073460	8073461	0.564413225217884
NC_029522.1	8073472	8073473	0.156088731669009
NC_029522.1	8073647	8073648	0.203348510702282
NC_029522.1	8073703	8073704	0.179805870379901
NC_029522.1	8077307	8077308	0.625062038465414
NC_029522.1	8077309	8077310	0.0259487757140286
NC_029522.1	8077317	8077318	0.38146264798191
NC_029522.1	8425033	8425034	0.0358665434913603
NC_029522.1	8425040	8425041	0.88414028322257
NC_029522.1	8425080	8425081	0.00916460021667767
NC_029522.1	8425114	8425115	0.695314354929438
NC_029522.1	8464646	8464647	0.00794593586759327
NC_029522.1	8464709	8464710	0.819911568858851
NC_029522.1	8464809	8464810	0.3925849569895
NC_029522.1	8592941	8592942	0.842036573023554
NC_029522.1	8636305	8636306	0.667481436435358
NC_029522.1	8692676	8692677	0.0644921014737752
NC_029522.1	8692750	8692751	0.177007094498367
NC_029522.1	8692754	8692755	0.337855703899172
NC_029522.1	8692757	8692758	0.59225243842078
NC_029522.1	8692760	8692761	0.273915593544767
NC_029522.1	8692764	8692765	0.55981736683181
NC_029522.1	8692769	8692770	0.186113031033476
NC_029522.1	8692776	8692777	0.0751690852889485
NC_029522.1	8692794	8692795	0.792073106437304
NC_029522.1	8692812	8692813	0.278460385810808
NC_029522.1	8692836	8692837	0.761944663993957
NC_029522.1	8692865	8692866	0.0617783448708147
NC_029522.1	8693218	8693219	0.0653117587976629
NC_029522.1	8693235	8693236	0.766534724037495
NC_029522.1	8693262	8693263	0.279607331014743
NC_029522.1	8693263	8693264	0.942500893812284
NC_029522.1	8693320	8693321	0.779123182051417
NC_029522.1	8705228	8705229	0.0267062174010324
NC_029522.1	8705289	8705290	0.0466929914391454
NC_029522.1	8705290	8705291	0.497646288244799
NC_029522.1	8705322	8705323	0.0462199811570674
NC_029522.1	8705956	8705957	0.431123383879384
NC_029522.1	8743070	8743071	0.75031486129439
NC_029522.1	8743173	8743174	0.875708043961095
NC_029522.1	8743178	8743179	0.898915873261158
NC_029522.1	8743272	8743273	0.753075537896496
NC_029522.1	8743273	8743274	0.130072783372629
NC_029522.1	8743321	8743322	0.110724922297501
NC_029522.1	8746104	8746105	0.906667356974236
NC_029522.1	8905550	8905551	0.750313504235514
NC_029522.1	8905557	8905558	0.897219221746271
NC_029522.1	8905582	8905583	0.472252856797533
NC_029522.1	8905593	8905594	0.111472597834832
NC_029522.1	8905596	8905597	0.674602947021551
NC_029522.1	8905598	8905599	0.961142650172413
NC_029522.1	8905613	8905614	0.993884213924869
NC_029522.1	8905614	8905615	0.230468340877724
NC_029522.1	8905615	8905616	0.549993789562087
NC_029522.1	8905616	8905617	0.215414222242659
NC_029522.1	8905617	8905618	0.922081824089762
NC_029522.1	8905618	8905619	0.0202686630376383
NC_029522.1	8905622	8905623	0.632883345736044
NC_029522.1	8905623	8905624	0.0917309570880491
NC_029522.1	8905631	8905632	0.771987649267341
NC_029522.1	8905632	8905633	0.0620593788829144
NC_029522.1	8905640	8905641	0.678432989523561
NC_029522.1	8905641	8905642	0.0364743235356211
NC_029522.1	8905648	8905649	0.571560969153319
NC_029522.1	8905847	8905848	0.000839493436558764
NC_029522.1	8905859	8905860	0.00840628653495283
NC_029522.1	8905869	8905870	0.391779625428015
NC_029522.1	8905879	8905880	0.103164252351978
NC_029522.1	8905886	8905887	0.0246747077461057
NC_029522.1	8905898	8905899	0.0454059886373875
NC_029522.1	8905900	8905901	0.633999830923739
NC_029522.1	8905905	8905906	0.31772285118049
NC_029522.1	8905960	8905961	0.864730642029026
NC_029522.1	8905985	8905986	0.504724257830183
NC_029522.1	9117505	9117506	0.0337951974286703
NC_029522.1	9117506	9117507	0.419408513763534
NC_029522.1	9117522	9117523	0.285119133819824
NC_029522.1	9117532	9117533	0.901892411130681
NC_029522.1	9117533	9117534	0.821574597742577
NC_029522.1	9117545	9117546	0.034484352643908
NC_029522.1	9117546	9117547	0.0306174777154815
NC_029522.1	9117551	9117552	0.12161183315092
NC_029522.1	9117552	9117553	0.5532371133487
NC_029522.1	9117555	9117556	0.3514229811988
NC_029522.1	9117561	9117562	0.500802136530517
NC_029522.1	9117578	9117579	0.48014022493252
NC_029522.1	9349607	9349608	0.0882395166437707
NC_029522.1	9471707	9471708	0.61319704748398
NC_029522.1	9474600	9474601	0.335048820352445
NC_029522.1	9476152	9476153	0.975811023562187
NC_029522.1	9476154	9476155	0.0229262902577242
NC_029522.1	9476161	9476162	0.0968553945030574
NC_029522.1	9476312	9476313	0.895864383051609
NC_029522.1	9476315	9476316	0.322039146947757
NC_029522.1	9476879	9476880	0.0812208829933523
NC_029522.1	9476885	9476886	0.00254478366380342
NC_029522.1	9476903	9476904	0.0801435957053929
NC_029522.1	9476983	9476984	0.784048917011185
NC_029522.1	9477023	9477024	0.0538752943443301
NC_029522.1	9477029	9477030	0.208827062395601
NC_029522.1	9477057	9477058	0.156987800463265
NC_029522.1	9477058	9477059	0.434224799069507
NC_029522.1	9477059	9477060	0.609716340727367
NC_029522.1	9477060	9477061	0.0442047683640858
NC_029522.1	9477065	9477066	0.675933000265337
NC_029522.1	9477185	9477186	0.537388420893656
NC_029522.1	9477198	9477199	0.467895969231759
NC_029522.1	9477207	9477208	0.34285355738267
NC_029522.1	9477238	9477239	0.000573772117224022
NC_029522.1	9477239	9477240	0.340831802720142
NC_029522.1	9477247	9477248	0.17103862533864
NC_029522.1	9477255	9477256	0.184026979351353
NC_029522.1	9477258	9477259	0.288944617712002
NC_029522.1	9477259	9477260	0.666491587140212
NC_029522.1	9477273	9477274	0.387895913331902
NC_029522.1	9477309	9477310	0.955530357238891
NC_029522.1	9477338	9477339	0.603378366202446
NC_029522.1	9477396	9477397	0.560372230091743
NC_029522.1	9478716	9478717	0.72354673070246
NC_029522.1	9479088	9479089	0.577055548683501
NC_029522.1	9629178	9629179	0.318658580221868
NC_029522.1	9630352	9630353	0.532842036828974
NC_029522.1	9630407	9630408	0.512461055318876
NC_029522.1	9630450	9630451	0.0297342344059234
NC_029522.1	9630540	9630541	0.163736378929526
NC_029522.1	9798999	9799000	0.117683541425205
NC_029522.1	10111329	10111330	0.95214853886436
NC_029522.1	10111337	10111338	0.967441310544296
NC_029522.1	10111338	10111339	0.267961449906156
NC_029522.1	10111350	10111351	0.546718667231659
NC_029522.1	10111351	10111352	0.822588709629689
NC_029522.1	10111358	10111359	0.584484806050946
NC_029522.1	10111359	10111360	0.795125043814249
NC_029522.1	10111365	10111366	0.847129273288077
NC_029522.1	10111366	10111367	0.566512501131421
NC_029522.1	10111415	10111416	0.513144244031488
NC_029522.1	10111416	10111417	0.444775533614703
NC_029522.1	10111428	10111429	0.270270800679629
NC_029522.1	10163075	10163076	0.0182738452446021
NC_029522.1	10163208	10163209	0.439756590201493
NC_029522.1	10163210	10163211	0.000755598548155118
NC_029522.1	10163258	10163259	0.848657121492945
NC_029522.1	10163262	10163263	0.604526622451984
NC_029522.1	10163292	10163293	0.51257361098968
NC_029522.1	10163296	10163297	0.0763682547342485
NC_029522.1	10163297	10163298	0.650238667004655
NC_029522.1	10163366	10163367	3.98163295385586e-05
NC_029522.1	10163418	10163419	0.316944284499331
NC_029522.1	10163436	10163437	0.0794713952614485
NC_029522.1	10163445	10163446	0.0816983029988674
NC_029522.1	10163454	10163455	0.122294600421879
NC_029522.1	10163468	10163469	0.632317685102116
NC_029522.1	10163471	10163472	0.749889641242898
NC_029522.1	10163480	10163481	0.272877240280093
NC_029522.1	10163489	10163490	0.00568102498100096
NC_029522.1	10163490	10163491	0.541958291769522
NC_029522.1	10163573	10163574	0.897749989787745
NC_029522.1	10163595	10163596	0.0708374737024164
NC_029522.1	10163596	10163597	0.654769030171577
NC_029522.1	10163628	10163629	0.056141952831617
NC_029522.1	10163629	10163630	0.812413315404452
NC_029522.1	10164576	10164577	0.000157592956992771
NC_029522.1	10164587	10164588	0.136347622495171
NC_029522.1	10164590	10164591	0.13240531345588
NC_029522.1	10164631	10164632	0.442691072191881
NC_029522.1	10164634	10164635	0.469192526565418
NC_029522.1	10164657	10164658	0.000774311938170913
NC_029522.1	10164909	10164910	0.215404563345026
NC_029522.1	10164922	10164923	0.930347133802566
NC_029522.1	10164942	10164943	0.996749284910792
NC_029522.1	10184416	10184417	0.0627813320165353
NC_029522.1	10184432	10184433	0.83264448198616
NC_029522.1	10580264	10580265	0.261620580651344
NC_029522.1	10588338	10588339	0.119019296169622
NC_029522.1	10588339	10588340	0.000478212190594852
NC_029522.1	10588351	10588352	0.400906072971367
NC_029522.1	10588379	10588380	0.446338204089466
NC_029522.1	10588380	10588381	0.87148743024653
NC_029522.1	10588383	10588384	0.267199994579307
NC_029522.1	10588384	10588385	0.567041986039829
NC_029522.1	10588411	10588412	0.43562294034422
NC_029522.1	10588412	10588413	0.560877261066869
NC_029522.1	10831192	10831193	0.00472524465273225
NC_029522.1	10958982	10958983	0.531001724707882
NC_029522.1	11377303	11377304	0.786492093767817
NC_029522.1	11377385	11377386	0.348334414457673
NC_029522.1	11377386	11377387	0.255251997911327
NC_029522.1	11377398	11377399	0.491927637012523
NC_029522.1	11754283	11754284	0.419579878229997
NC_029522.1	11754309	11754310	0.0126816716301746
NC_029522.1	11754329	11754330	0.967031158055476
NC_029522.1	11797456	11797457	0.486113231590264
NC_029522.1	11797532	11797533	0.25947367836434
NC_029522.1	11865795	11865796	0.111760735866472
NC_029522.1	11865878	11865879	0.558536186864952
NC_029522.1	11865886	11865887	0.544700606204553
NC_029522.1	11865890	11865891	0.226709462520989
NC_029522.1	11865895	11865896	0.905097091342312
NC_029522.1	11865942	11865943	0.301752162179912
NC_029522.1	11865944	11865945	0.230692252486376
NC_029522.1	11865952	11865953	0.679043600991525
NC_029522.1	11880839	11880840	0.497605255309088
NC_029522.1	11896181	11896182	0.553350379232976
NC_029522.1	11896182	11896183	0.359464452951738
NC_029522.1	11896219	11896220	0.90775420756864
NC_029522.1	11904251	11904252	0.638555454374449
NC_029522.1	11904266	11904267	0.997295598286614
NC_029522.1	11909367	11909368	0.791039907783477
NC_029522.1	12007387	12007388	0.702075292345847
NC_029522.1	12055363	12055364	0.0972682650343287
NC_029522.1	12267014	12267015	0.260792114554665
NC_029522.1	12463191	12463192	0.613115095425613
NC_029522.1	12550719	12550720	0.326336900826058
NC_029522.1	12550724	12550725	0.700371902411311
NC_029522.1	12550726	12550727	0.331613403475544
NC_029522.1	12550742	12550743	0.735534532915078
NC_029522.1	12550749	12550750	0.385064107156557
NC_029522.1	12550756	12550757	0.642056559156282
NC_029522.1	12550760	12550761	0.314972164071228
NC_029522.1	12550777	12550778	0.213979058049192
NC_029522.1	12550778	12550779	0.738441075947536
NC_029522.1	12550780	12550781	0.879707191457611
NC_029522.1	12550781	12550782	0.62491218845123
NC_029522.1	12550784	12550785	0.719883567908037
NC_029522.1	12550785	12550786	0.806500605189452
NC_029522.1	12550787	12550788	0.111142851931585
NC_029522.1	12550788	12550789	0.264967335145913
NC_029522.1	12550804	12550805	0.105581864927792
NC_029522.1	12550805	12550806	0.831692690535851
NC_029522.1	12550828	12550829	0.218403070945536
NC_029522.1	12550833	12550834	0.6429637411686
NC_029522.1	12550852	12550853	0.0607937557686292
NC_029522.1	12550857	12550858	0.492021387044693
NC_029522.1	12815560	12815561	0.321380406476954
NC_029522.1	12815566	12815567	0.618124902524751
NC_029522.1	12815571	12815572	0.787612262937589
NC_029522.1	12815576	12815577	0.924373142259745
NC_029522.1	12815579	12815580	0.186973641911934
NC_029522.1	12815586	12815587	0.241811834038924
NC_029522.1	12815622	12815623	0.910065026533071
NC_029522.1	12830013	12830014	0.0951033133108812
NC_029522.1	12830301	12830302	0.0283051146590183
NC_029522.1	12830311	12830312	0.388296608479731
NC_029522.1	12830348	12830349	0.1451632483453
NC_029522.1	12830352	12830353	0.143087146382936
NC_029522.1	12830359	12830360	0.20567468452947
NC_029522.1	12830368	12830369	0.34820840092215
NC_029522.1	12830373	12830374	0.0242306976910213
NC_029522.1	12830376	12830377	0.0590702058906274
NC_029522.1	12830381	12830382	0.00510997306228105
NC_029522.1	12830389	12830390	0.00459072504462245
NC_029522.1	12830399	12830400	0.163976250836459
NC_029522.1	12833638	12833639	0.0407041451146886
NC_029522.1	12891927	12891928	0.674097409811516
NC_029522.1	12891930	12891931	0.239593391890667
NC_029522.1	12891936	12891937	0.344556925899536
NC_029522.1	12891961	12891962	0.122606154553469
NC_029522.1	12928150	12928151	0.136915174432558
NC_029522.1	13477179	13477180	0.120355779573447
NC_029522.1	13477191	13477192	0.261079296923538
NC_029522.1	13477202	13477203	0.0472737503702251
NC_029522.1	13477203	13477204	0.783516919597026
NC_029522.1	13477213	13477214	0.102843647225372
NC_029522.1	13477214	13477215	0.900037187544129
NC_029522.1	13477218	13477219	0.023855505174639
NC_029522.1	13477219	13477220	0.722035136095962
NC_029522.1	13477220	13477221	0.0510027025247438
NC_029522.1	13477221	13477222	0.702786426370086
NC_029522.1	13477242	13477243	0.925666223869276
NC_029522.1	13477257	13477258	0.799457601947398
NC_029522.1	13477260	13477261	0.92517996512803
NC_029522.1	13477315	13477316	0.536299970650893
NC_029522.1	13477329	13477330	0.750136195776342
NC_029522.1	13477351	13477352	0.169679935954011
NC_029522.1	13487693	13487694	0.391629398740145
NC_029522.1	13500445	13500446	0.961717975818706
NC_029522.1	13615766	13615767	0.713854434742594
NC_029522.1	13673100	13673101	0.376920287648307
NC_029522.1	13673152	13673153	0.713881686478741
NC_029522.1	13795138	13795139	0.525266441422056
NC_029522.1	13795142	13795143	0.791305802314483
NC_029522.1	13795180	13795181	0.0353582098787966
NC_029522.1	13795198	13795199	0.0299714324426102
NC_029522.1	13795199	13795200	0.973873384741655
NC_029522.1	13795208	13795209	0.942120599310338
NC_029522.1	13795209	13795210	0.932472459246764
NC_029522.1	13795241	13795242	0.0636030925560396
NC_029522.1	13795255	13795256	0.785756506294124
NC_029522.1	13821972	13821973	0.0921209669423479
NC_029522.1	13822011	13822012	0.191758618518503
NC_029522.1	13822012	13822013	0.473986255119274
NC_029522.1	13822096	13822097	0.0301025345443341
NC_029522.1	13822108	13822109	0.183872830575608
NC_029522.1	13943420	13943421	0.46457844301814
NC_029522.1	13943421	13943422	0.15758541089716
NC_029522.1	13943441	13943442	0.547215749729587
NC_029522.1	13943503	13943504	0.681753016795649
NC_029522.1	13943504	13943505	0.66801398396797
NC_029522.1	13943506	13943507	0.258672003901117
NC_029522.1	13943509	13943510	0.333916650704642
NC_029522.1	13943510	13943511	0.817139482452718
NC_029522.1	13943512	13943513	0.346367460520472
NC_029522.1	13943513	13943514	0.228783856992796
NC_029522.1	14476717	14476718	0.678002582494019
NC_029522.1	14476718	14476719	0.277074638948902
NC_029522.1	14476755	14476756	0.973510001952066
NC_029522.1	14476756	14476757	0.402959590979865
NC_029522.1	14476757	14476758	0.941377830986151
NC_029522.1	14476758	14476759	0.720848973575259
NC_029522.1	14476810	14476811	0.00103748350798537
NC_029522.1	14476898	14476899	0.564038985065046
NC_029522.1	14476912	14476913	0.934176777488782
NC_029522.1	14476914	14476915	0.727951150280542
NC_029522.1	14476923	14476924	0.770932680662059
NC_029522.1	14476932	14476933	0.276980974467232
NC_029522.1	14476943	14476944	0.252665395345872
NC_029522.1	14476951	14476952	0.555809214063501
NC_029522.1	14476961	14476962	0.45866911478214
NC_029522.1	14476964	14476965	0.849693060978346
NC_029522.1	14476996	14476997	0.585814513418009
NC_029522.1	14477206	14477207	0.0680221364689533
NC_029522.1	14477227	14477228	0.0515089145273951
NC_029522.1	14477267	14477268	0.570197268182566
NC_029522.1	14477275	14477276	0.497790331154831
NC_029522.1	14477327	14477328	0.831070359476008
NC_029522.1	14477328	14477329	0.280383879419064
NC_029522.1	14477342	14477343	0.699743401571449
NC_029522.1	14477343	14477344	0.957100334726978
NC_029522.1	14477353	14477354	0.82887406221402
NC_029522.1	14477366	14477367	0.926472972397475
NC_029522.1	14477367	14477368	0.384255095020305
NC_029522.1	14477375	14477376	0.715318110084083
NC_029522.1	14477404	14477405	0.912125016545963
NC_029522.1	14482948	14482949	0.107214806307207
NC_029522.1	14483022	14483023	0.0145686510851584
NC_029522.1	14483032	14483033	0.580061039587047
NC_029522.1	14483607	14483608	0.842484376858766
NC_029522.1	14483679	14483680	0.749999669070679
NC_029522.1	14483686	14483687	0.0334284534642723
NC_029522.1	14483706	14483707	0.460947014277624
NC_029522.1	14483998	14483999	0.736721141739342
NC_029522.1	14484000	14484001	0.195739043637968
NC_029522.1	14484050	14484051	0.906208743167868
NC_029522.1	14484428	14484429	0.665862927354812
NC_029522.1	14484468	14484469	0.476259078782683
NC_029522.1	14485104	14485105	0.146387724335519
NC_029522.1	14485422	14485423	0.196506283700418
NC_029522.1	14485428	14485429	0.915947747548372
NC_029522.1	14485430	14485431	0.814991784694504
NC_029522.1	14485454	14485455	0.33231699945068
NC_029522.1	14485456	14485457	0.724418973644375
NC_029522.1	14487137	14487138	0.0993631586356932
NC_029522.1	14487144	14487145	0.628347273333552
NC_029522.1	14487149	14487150	0.981775786728642
NC_029522.1	14487158	14487159	0.471949297749536
NC_029522.1	14487165	14487166	0.956000663905632
NC_029522.1	14487167	14487168	0.591432424564262
